candidate_id,page,frame_bbox,symbol_bbox,num_cells,top1_class,top1_score,top2_class,top2_score,margin,decision_policy,catalog_complete,referenced_datums,unresolved_fields,human_is_real_gdt,human_true_characteristic,human_notes
GDT-V2-P01-030,1,"[192.764, 152.509, 226.8, 158.073]","[192.764, 152.509, 198.327, 158.073]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-031,1,"[209.782, 152.509, 232.364, 158.073]","[209.782, 152.509, 215.345, 158.073]",4,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-032,1,"[1048.909, 152.509, 1081.309, 158.073]","[1048.909, 152.509, 1054.473, 158.073]",6,angularity,0.188563,perpendicularity,0.179496,0.009066,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-033,1,"[2135.127, 155.455, 2175.382, 166.909]","[2135.127, 155.455, 2140.691, 166.582]",2,straightness,0.355545,profile,0.338056,0.017489,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-034,1,"[192.764, 158.073, 226.8, 163.964]","[192.764, 158.073, 198.327, 163.964]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-035,1,"[1014.873, 158.073, 1048.909, 163.964]","[1014.873, 158.727, 1020.436, 163.964]",6,profile,0.285851,flatness,0.252313,0.033537,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-036,1,"[1026.0, 158.073, 1060.036, 163.964]","[1026.0, 158.073, 1031.891, 163.964]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-037,1,"[1043.018, 158.073, 1077.055, 163.964]","[1043.018, 158.073, 1048.909, 163.964]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-038,1,"[192.764, 163.964, 215.345, 169.527]","[192.764, 163.964, 198.327, 169.527]",4,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-039,1,"[1008.982, 163.964, 1043.018, 169.527]","[1008.982, 163.964, 1014.873, 169.527]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-040,1,"[1020.436, 163.964, 1054.473, 169.527]","[1020.436, 163.964, 1026.327, 169.527]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-041,1,"[1037.455, 163.964, 1060.036, 169.527]","[1037.455, 163.964, 1043.018, 169.527]",4,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-042,1,"[192.764, 169.527, 209.782, 175.091]","[192.764, 169.527, 198.327, 175.091]",3,position,0.265933,perpendicularity,0.252770,0.013163,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-043,1,"[1003.418, 169.527, 1037.455, 175.091]","[1003.418, 169.527, 1009.309, 175.091]",6,circularity,0.197586,flatness,0.163751,0.033835,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-044,1,"[1014.873, 169.527, 1048.909, 175.091]","[1014.873, 169.527, 1020.436, 175.091]",6,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
