candidate_id,page,frame_bbox,symbol_bbox,num_cells,top1_class,top1_score,top2_class,top2_score,margin,decision_policy,catalog_complete,referenced_datums,unresolved_fields,human_is_real_gdt,human_true_characteristic,human_notes
GDT-V2-P01-026,1,"[1369.309, 267.055, 1390.255, 274.909]","[1369.309, 267.055, 1373.891, 274.909]",4,position,0.385647,cylindricity,0.368962,0.016685,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-027,1,"[1574.836, 267.055, 1590.873, 274.909]","[1574.836, 267.055, 1579.418, 274.582]",3,position,0.339357,circular_runout,0.309095,0.030263,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-028,1,"[1408.658, 279.21, 1604.355, 313.585]","[1408.658, 279.21, 1504.323, 313.585]",2,straightness,0.740739,symmetry,0.587430,0.153309,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-029,1,"[1193.564, 284.073, 1220.727, 291.927]","[1193.564, 284.073, 1198.145, 291.6]",5,position,0.334442,circular_runout,0.332405,0.002037,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-030,1,"[1223.345, 284.073, 1232.182, 291.927]","[1223.345, 284.073, 1226.291, 290.618]",2,perpendicularity,0.407571,parallelism,0.312012,0.095559,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-031,1,"[1263.273, 284.073, 1271.782, 291.927]","[1263.273, 284.073, 1266.218, 290.618]",2,position,0.476591,circular_runout,0.407759,0.068832,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-032,1,"[1301.236, 284.073, 1311.709, 291.273]","[1301.236, 284.073, 1306.473, 291.273]",2,position,0.377202,cylindricity,0.370707,0.006496,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-033,1,"[1369.309, 284.073, 1385.018, 291.927]","[1369.309, 284.073, 1373.891, 291.927]",3,position,0.387901,cylindricity,0.370639,0.017262,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-034,1,"[155.203, 288.117, 202.242, 305.114]","[155.203, 288.117, 174.306, 305.114]",3,position,0.576776,symmetry,0.394120,0.182656,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-035,1,"[154.8, 292.255, 169.2, 306.655]","[154.8, 292.255, 173.782, 306.655]",2,position,0.637256,symmetry,0.540727,0.096529,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-036,1,"[1193.564, 301.091, 1220.727, 308.945]","[1193.564, 301.091, 1198.145, 308.618]",5,circular_runout,0.335441,position,0.333186,0.002255,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-037,1,"[1223.345, 301.091, 1231.855, 307.636]","[1223.345, 301.091, 1226.291, 307.636]",2,perpendicularity,0.406503,parallelism,0.312920,0.093583,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-038,1,"[1301.236, 301.091, 1311.055, 308.945]","[1301.236, 301.091, 1306.473, 308.291]",2,position,0.371019,cylindricity,0.364884,0.006135,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-039,1,"[1369.309, 301.091, 1390.909, 308.945]","[1369.309, 301.091, 1373.891, 308.945]",4,position,0.386399,cylindricity,0.366582,0.019817,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-040,1,"[1193.564, 318.109, 1220.727, 325.964]","[1193.564, 318.109, 1198.145, 325.636]",5,circular_runout,0.327772,position,0.322158,0.005614,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-041,1,"[1250.182, 318.109, 1260.327, 325.964]","[1250.182, 318.109, 1254.764, 325.636]",2,cylindricity,0.393280,position,0.377107,0.016172,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-042,1,"[1301.236, 318.109, 1312.036, 325.309]","[1301.236, 318.109, 1306.473, 325.309]",2,position,0.369769,cylindricity,0.368470,0.001299,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-043,1,"[1369.309, 318.109, 1390.582, 325.964]","[1369.309, 318.109, 1373.891, 325.964]",4,position,0.384067,cylindricity,0.356957,0.02711,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-044,1,"[1529.345, 318.109, 1545.382, 325.964]","[1529.345, 318.109, 1534.255, 325.309]",3,circular_runout,0.332607,position,0.327073,0.005534,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-045,1,"[1576.473, 318.109, 1590.545, 325.309]","[1576.473, 318.109, 1579.418, 324.655]",3,position,0.481727,circular_runout,0.402475,0.079253,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-046,1,"[1404.655, 330.545, 1602.982, 347.236]","[1404.655, 330.545, 1503.818, 347.236]",2,cylindricity,0.388231,flatness,0.367581,0.02065,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-047,1,"[966.436, 331.527, 980.182, 338.073]","[966.436, 331.527, 973.309, 338.073]",2,circularity,0.236506,concentricity_coaxiality,0.209390,0.027116,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-048,1,"[1193.564, 335.127, 1220.727, 342.982]","[1193.564, 335.127, 1198.145, 342.327]",5,position,0.336533,circular_runout,0.334074,0.002458,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-049,1,"[1250.182, 335.127, 1260.327, 342.982]","[1250.182, 335.127, 1254.764, 342.655]",2,cylindricity,0.395680,position,0.374228,0.021452,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-050,1,"[1263.273, 335.127, 1271.782, 342.327]","[1263.273, 335.127, 1266.218, 341.673]",2,position,0.482149,circular_runout,0.408612,0.073537,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-051,1,"[1301.236, 335.127, 1311.382, 342.982]","[1301.236, 335.127, 1306.473, 342.327]",2,position,0.368989,cylindricity,0.368697,0.000292,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-052,1,"[222.873, 350.509, 261.818, 371.127]","[222.873, 350.509, 243.491, 371.127]",2,angularity,0.532078,circular_runout,0.289093,0.242984,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-053,1,"[1195.2, 352.145, 1220.727, 360.0]","[1195.2, 352.145, 1198.145, 358.691]",5,position,0.462654,circular_runout,0.415992,0.046663,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-054,1,"[1250.182, 352.145, 1260.327, 360.0]","[1250.182, 352.145, 1254.764, 359.673]",2,cylindricity,0.388850,position,0.376200,0.01265,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-055,1,"[1263.273, 352.145, 1271.455, 360.0]","[1263.273, 352.145, 1266.218, 358.691]",2,position,0.485842,circular_runout,0.405473,0.080369,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-056,1,"[1576.473, 352.145, 1590.873, 359.345]","[1576.473, 352.145, 1579.418, 358.691]",3,position,0.484288,circular_runout,0.407138,0.07715,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-057,1,"[1172.965, 365.422, 1380.966, 380.628]","[1172.965, 365.422, 1221.439, 380.628]",6,position,0.443308,straightness,0.377985,0.065323,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-058,1,"[1260.936, 365.422, 1408.658, 380.628]","[1260.936, 365.422, 1296.616, 380.628]",6,straightness,0.294769,position,0.277628,0.017141,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-059,1,"[1296.616, 365.422, 1504.323, 380.628]","[1296.616, 365.422, 1337.222, 380.628]",6,straightness,0.358586,position,0.349998,0.008588,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-060,1,"[1389.169, 365.422, 1585.344, 380.628]","[1389.169, 365.422, 1408.658, 380.628]",6,cylindricity,0.162100,circularity,0.135220,0.02688,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-061,1,"[1504.323, 365.422, 1604.355, 380.628]","[1504.323, 365.422, 1520.257, 380.628]",5,perpendicularity,0.511820,position,0.416686,0.095134,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-062,1,"[374.661, 378.573, 399.14, 390.151]","[374.661, 378.573, 387.554, 390.151]",2,position,0.268709,circular_runout,0.255971,0.012739,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-063,1,"[1404.655, 381.6, 1602.982, 398.291]","[1404.655, 381.6, 1503.818, 398.291]",2,flatness,0.428170,circularity,0.372798,0.055372,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-064,1,"[1195.2, 386.182, 1220.727, 394.036]","[1195.2, 386.182, 1198.145, 392.727]",5,position,0.466489,circular_runout,0.427126,0.039364,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-065,1,"[1250.182, 386.182, 1260.327, 394.036]","[1250.182, 386.182, 1254.764, 393.709]",2,cylindricity,0.396103,position,0.373673,0.022431,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-066,1,"[1289.782, 386.182, 1298.618, 394.036]","[1289.782, 386.182, 1294.691, 393.709]",2,cylindricity,0.392871,parallelism,0.376620,0.016251,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-067,1,"[1301.236, 386.182, 1311.382, 393.382]","[1301.236, 386.182, 1306.473, 393.382]",2,cylindricity,0.372178,position,0.366095,0.006084,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-068,1,"[1195.2, 403.2, 1220.727, 411.055]","[1195.2, 403.2, 1198.145, 409.745]",5,position,0.475289,circular_runout,0.431985,0.043303,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-069,1,"[1250.182, 403.2, 1260.327, 411.055]","[1250.182, 403.2, 1254.764, 410.727]",2,cylindricity,0.398016,position,0.372764,0.025253,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-070,1,"[1263.273, 403.2, 1271.782, 410.727]","[1263.273, 403.2, 1266.218, 409.745]",2,position,0.491114,circular_runout,0.422762,0.068352,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-071,1,"[1289.782, 403.2, 1298.618, 411.055]","[1289.782, 403.2, 1294.691, 410.727]",2,cylindricity,0.391902,parallelism,0.380614,0.011288,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-072,1,"[1380.764, 403.2, 1390.582, 411.055]","[1380.764, 403.2, 1385.018, 411.055]",2,parallelism,0.511603,total_runout,0.409742,0.101861,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-073,1,"[1574.836, 403.2, 1590.218, 411.055]","[1574.836, 403.2, 1579.091, 411.055]",3,circular_runout,0.541612,position,0.399322,0.14229,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-074,1,"[535.418, 407.782, 574.364, 413.673]","[535.418, 408.436, 538.364, 413.673]",2,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-075,1,"[1195.2, 420.218, 1220.727, 428.073]","[1195.2, 420.218, 1198.145, 426.764]",6,position,0.458601,circular_runout,0.418612,0.039989,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-076,1,"[1250.182, 420.218, 1260.327, 428.073]","[1250.182, 420.218, 1254.764, 427.745]",2,cylindricity,0.385669,position,0.381018,0.00465,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-077,1,"[1263.273, 420.218, 1271.455, 426.764]","[1263.273, 420.218, 1266.218, 426.764]",2,position,0.476457,circular_runout,0.400475,0.075983,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-078,1,"[1289.782, 420.218, 1298.618, 428.073]","[1289.782, 420.218, 1294.691, 427.745]",2,cylindricity,0.387988,parallelism,0.374827,0.013161,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-079,1,"[1340.836, 420.218, 1351.309, 427.745]","[1340.836, 420.218, 1345.745, 427.745]",2,parallelism,0.402484,cylindricity,0.380185,0.022298,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-080,1,"[1380.764, 420.218, 1391.564, 428.073]","[1380.764, 420.218, 1385.018, 428.073]",2,parallelism,0.513710,total_runout,0.410315,0.103395,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-081,1,"[1529.345, 420.218, 1546.036, 428.073]","[1529.345, 420.218, 1533.6, 428.073]",3,circular_runout,0.536039,position,0.404813,0.131226,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-082,1,"[1574.836, 420.218, 1584.982, 428.073]","[1574.836, 420.218, 1579.091, 428.073]",2,circular_runout,0.537603,position,0.406107,0.131496,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-083,1,"[1404.655, 432.655, 1602.982, 449.345]","[1404.655, 432.655, 1503.818, 449.345]",2,cylindricity,0.406756,total_runout,0.401016,0.00574,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-084,1,"[1195.2, 437.236, 1219.418, 445.091]","[1195.2, 437.236, 1198.145, 443.782]",5,position,0.460831,circular_runout,0.416129,0.044702,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-085,1,"[1250.182, 437.236, 1265.891, 445.091]","[1250.182, 437.236, 1254.764, 444.764]",3,cylindricity,0.381564,position,0.379192,0.002372,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-086,1,"[1289.782, 437.236, 1298.618, 444.764]","[1289.782, 437.236, 1294.691, 444.764]",2,cylindricity,0.380420,parallelism,0.368249,0.012172,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-087,1,"[1301.564, 437.236, 1311.709, 445.091]","[1301.564, 438.218, 1305.164, 445.091]",2,parallelism,0.393514,cylindricity,0.377313,0.0162,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-088,1,"[1340.836, 437.236, 1350.982, 445.091]","[1340.836, 437.236, 1345.745, 444.764]",2,parallelism,0.403353,cylindricity,0.380411,0.022942,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-089,1,"[1380.764, 437.236, 1390.255, 445.091]","[1380.764, 437.236, 1385.018, 445.091]",2,parallelism,0.508291,total_runout,0.410570,0.097721,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-090,1,"[1195.2, 454.255, 1219.418, 462.109]","[1195.2, 454.255, 1198.145, 460.8]",5,position,0.461275,circular_runout,0.420073,0.041202,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-091,1,"[1250.182, 454.255, 1259.018, 462.109]","[1250.182, 454.255, 1254.764, 461.782]",2,position,0.382049,cylindricity,0.381233,0.000816,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-092,1,"[1289.782, 454.255, 1298.618, 461.782]","[1289.782, 454.255, 1294.691, 461.782]",2,cylindricity,0.387818,parallelism,0.368829,0.018989,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-093,1,"[1301.564, 454.255, 1311.055, 462.109]","[1301.564, 455.236, 1305.164, 462.109]",2,parallelism,0.392647,cylindricity,0.384402,0.008245,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-094,1,"[1340.836, 454.255, 1351.636, 461.782]","[1340.836, 454.255, 1345.745, 461.782]",2,parallelism,0.406160,cylindricity,0.383773,0.022386,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-095,1,"[1574.836, 454.255, 1591.2, 462.109]","[1574.836, 454.255, 1579.091, 462.109]",3,circular_runout,0.533534,position,0.406087,0.127447,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-096,1,"[1529.345, 470.945, 1544.727, 479.127]","[1529.345, 470.945, 1533.927, 479.127]",3,circular_runout,0.553584,position,0.411465,0.142119,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-097,1,"[1195.2, 471.273, 1219.418, 479.127]","[1195.2, 471.273, 1198.145, 477.818]",5,position,0.463523,circular_runout,0.418069,0.045454,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-098,1,"[1250.182, 471.273, 1259.018, 479.127]","[1250.182, 471.273, 1255.091, 478.8]",2,cylindricity,0.391027,parallelism,0.370731,0.020297,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-099,1,"[1289.782, 471.273, 1298.618, 478.8]","[1289.782, 471.273, 1294.691, 478.8]",2,cylindricity,0.387467,parallelism,0.379551,0.007916,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-100,1,"[1301.564, 471.273, 1312.036, 479.127]","[1301.564, 472.582, 1305.164, 479.127]",2,circular_runout,0.501161,position,0.422998,0.078163,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-101,1,"[1340.836, 471.273, 1350.327, 478.8]","[1340.836, 471.273, 1345.745, 478.8]",2,parallelism,0.410851,cylindricity,0.396615,0.014236,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-102,1,"[1380.764, 471.273, 1390.909, 479.127]","[1380.764, 471.273, 1385.018, 479.127]",2,parallelism,0.509080,total_runout,0.416469,0.092611,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-103,1,"[1404.655, 483.709, 1602.982, 500.4]","[1404.655, 483.709, 1503.818, 500.4]",2,flatness,0.407525,cylindricity,0.406703,0.000823,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-104,1,"[1195.2, 488.291, 1215.164, 495.818]","[1195.2, 488.291, 1198.145, 494.836]",4,position,0.461002,circular_runout,0.417191,0.04381,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-105,1,"[1250.182, 488.291, 1259.018, 496.145]","[1250.182, 488.291, 1255.091, 495.818]",2,cylindricity,0.389483,parallelism,0.371140,0.018343,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-106,1,"[1289.782, 488.291, 1298.618, 495.818]","[1289.782, 488.291, 1294.691, 495.818]",2,cylindricity,0.395711,parallelism,0.384240,0.01147,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-107,1,"[1340.836, 488.291, 1351.309, 496.145]","[1340.836, 488.291, 1345.745, 495.818]",2,parallelism,0.408778,cylindricity,0.397282,0.011496,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-108,1,"[1301.564, 489.273, 1310.727, 496.145]","[1301.564, 489.6, 1305.164, 496.145]",2,circular_runout,0.500398,position,0.430948,0.06945,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-109,1,"[1575.818, 504.982, 1589.891, 513.164]","[1575.818, 504.982, 1580.073, 511.855]",3,cylindricity,0.338448,position,0.327116,0.011332,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-110,1,"[1195.2, 505.309, 1215.164, 512.836]","[1195.2, 505.309, 1198.145, 511.855]",4,position,0.461770,circular_runout,0.427263,0.034507,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-111,1,"[1223.345, 505.309, 1232.182, 508.909]","[1223.345, 505.309, 1226.618, 508.909]",2,circularity,0.322755,concentricity_coaxiality,0.209997,0.112759,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-112,1,"[1250.182, 505.309, 1259.018, 513.164]","[1250.182, 505.309, 1255.091, 512.836]",2,cylindricity,0.386423,parallelism,0.373709,0.012714,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-113,1,"[1261.636, 505.309, 1272.436, 513.164]","[1261.636, 505.309, 1265.891, 513.164]",2,circular_runout,0.543161,position,0.416435,0.126726,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-114,1,"[1289.782, 505.309, 1298.618, 512.836]","[1289.782, 505.309, 1294.691, 512.836]",2,cylindricity,0.391422,parallelism,0.376434,0.014988,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-115,1,"[1340.836, 505.309, 1350.982, 512.836]","[1340.836, 505.309, 1345.745, 512.836]",2,parallelism,0.411478,cylindricity,0.395934,0.015544,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-116,1,"[1529.345, 505.309, 1539.818, 512.509]","[1529.345, 505.309, 1534.582, 512.509]",2,cylindricity,0.376681,position,0.368147,0.008534,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-117,1,"[392.985, 626.913, 538.18, 650.488]","[392.985, 626.913, 442.511, 650.488]",2,flatness,0.340234,angularity,0.331879,0.008355,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-118,1,"[566.509, 684.655, 595.636, 699.709]","[566.509, 684.655, 645.709, 699.709]",3,straightness,0.496887,position,0.380007,0.11688,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-119,1,"[599.891, 685.309, 645.382, 699.382]","[599.891, 685.309, 622.473, 699.382]",3,circular_runout,0.518257,angularity,0.415711,0.102546,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-120,1,"[580.602, 690.851, 646.303, 699.352]","[580.602, 690.851, 600.061, 699.352]",4,position,0.411957,symmetry,0.400602,0.011355,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-121,1,"[1357.825, 697.235, 1543.341, 725.731]","[1357.825, 697.235, 1428.596, 725.731]",2,straightness,0.356283,profile,0.314914,0.041369,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-122,1,"[600.061, 699.352, 618.952, 711.034]","[600.061, 699.352, 613.064, 711.034]",2,angularity,0.338101,circular_runout,0.288440,0.049661,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-123,1,"[1584.982, 707.564, 1613.127, 715.745]","[1584.982, 707.564, 1590.545, 715.745]",6,parallelism,0.508700,cylindricity,0.487731,0.020969,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-124,1,"[365.095, 711.034, 381.333, 719.915]","[365.095, 711.034, 374.661, 719.915]",2,flatness,0.388067,profile,0.349995,0.038072,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-125,1,"[571.419, 711.034, 618.921, 725.731]","[571.419, 711.034, 595.003, 725.731]",2,profile,0.466560,symmetry,0.344077,0.122483,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-126,1,"[529.2, 714.436, 617.891, 729.164]","[529.2, 714.436, 619.855, 729.164]",3,straightness,0.580018,symmetry,0.454199,0.125819,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-127,1,"[1196.509, 721.636, 1210.909, 729.491]","[1196.509, 721.636, 1199.455, 728.509]",3,position,0.439506,circular_runout,0.420126,0.019381,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-128,1,"[1357.527, 725.564, 1541.455, 753.709]","[1357.527, 725.564, 1428.218, 753.709]",2,straightness,0.278479,profile,0.250772,0.027706,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-129,1,"[1583.018, 735.709, 1591.527, 743.891]","[1583.018, 736.036, 1587.6, 743.891]",2,cylindricity,0.412115,parallelism,0.390326,0.021789,ranking_only_no_global_threshold,,,,,,
