candidate_id,page,frame_bbox,symbol_bbox,num_cells,top1_class,top1_score,top2_class,top2_score,margin,decision_policy,catalog_complete,referenced_datums,unresolved_fields,human_is_real_gdt,human_true_characteristic,human_notes
GDT-V2-P01-066,1,"[881.018, 618.873, 909.491, 627.055]","[881.018, 618.873, 886.582, 627.055]",6,parallelism,0.521991,cylindricity,0.455392,0.066599,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-067,1,"[928.473, 618.873, 937.636, 626.727]","[928.473, 618.873, 933.055, 626.727]",2,parallelism,0.410518,circular_runout,0.371796,0.038722,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-068,1,"[989.345, 618.873, 1017.164, 627.055]","[989.345, 618.873, 994.582, 626.727]",5,circular_runout,0.424332,perpendicularity,0.280333,0.143998,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-069,1,"[1029.273, 618.873, 1039.745, 626.727]","[1029.273, 620.836, 1032.545, 626.4]",3,cylindricity,0.266427,parallelism,0.242302,0.024125,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-070,1,"[1069.2, 618.873, 1096.691, 626.727]","[1069.2, 618.873, 1073.782, 626.727]",6,cylindricity,0.431303,parallelism,0.394359,0.036945,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-071,1,"[1080.655, 618.873, 1108.473, 627.055]","[1080.655, 618.873, 1085.236, 626.727]",6,circular_runout,0.424856,perpendicularity,0.254683,0.170174,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-072,1,"[1113.709, 618.873, 1134.655, 627.055]","[1113.709, 618.873, 1119.273, 627.055]",4,parallelism,0.514798,cylindricity,0.478584,0.036214,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-073,1,"[700.691, 631.309, 728.182, 639.491]","[700.691, 631.309, 704.291, 639.164]",6,circular_runout,0.626793,position,0.436696,0.190097,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-074,1,"[711.491, 631.309, 732.764, 639.491]","[711.491, 631.309, 716.4, 639.491]",5,parallelism,0.544170,total_runout,0.394455,0.149715,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-075,1,"[716.727, 631.309, 744.873, 639.491]","[716.727, 631.309, 722.291, 639.491]",6,parallelism,0.524598,cylindricity,0.480256,0.044342,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-076,1,"[762.873, 631.309, 774.0, 639.491]","[762.873, 631.309, 767.782, 639.491]",2,parallelism,0.407203,cylindricity,0.392439,0.014764,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-077,1,"[796.909, 631.309, 824.727, 639.491]","[796.909, 633.6, 800.182, 638.836]",6,circularity,0.184470,cylindricity,0.167013,0.017456,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-078,1,"[807.709, 631.309, 829.964, 639.491]","[807.709, 631.636, 811.636, 639.491]",4,perpendicularity,0.487201,circular_runout,0.463803,0.023398,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-079,1,"[928.473, 631.309, 937.636, 639.164]","[928.473, 631.309, 933.055, 639.164]",2,parallelism,0.410135,circular_runout,0.371196,0.038939,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-080,1,"[944.182, 631.309, 966.436, 639.491]","[944.182, 633.273, 947.782, 639.164]",4,perpendicularity,0.262487,circularity,0.220581,0.041906,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-081,1,"[967.091, 634.909, 976.255, 638.836]","[967.091, 634.909, 970.691, 638.836]",2,cylindricity,0.186451,parallelism,0.165005,0.021446,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-082,1,"[707.236, 643.745, 738.0, 651.927]","[707.236, 643.745, 711.818, 651.6]",6,circular_runout,0.415415,parallelism,0.404115,0.011301,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-083,1,"[745.855, 643.745, 756.327, 651.927]","[745.855, 643.745, 750.764, 651.927]",2,parallelism,0.415385,cylindricity,0.387285,0.0281,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-084,1,"[762.873, 643.745, 774.327, 651.927]","[762.873, 643.745, 767.782, 651.927]",2,circular_runout,0.398635,perpendicularity,0.252617,0.146017,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-085,1,"[779.891, 643.745, 789.382, 651.927]","[779.891, 643.745, 784.8, 651.927]",2,circular_runout,0.397202,perpendicularity,0.256132,0.141069,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-086,1,"[796.909, 643.745, 823.091, 651.927]","[796.909, 643.745, 802.145, 651.927]",6,cylindricity,0.362401,parallelism,0.316416,0.045985,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-087,1,"[807.709, 643.745, 830.291, 651.927]","[807.709, 644.073, 811.636, 651.927]",5,perpendicularity,0.486865,circular_runout,0.465265,0.0216,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-088,1,"[837.818, 643.745, 853.2, 651.927]","[837.818, 643.745, 842.073, 651.6]",3,parallelism,0.398980,circular_runout,0.389984,0.008996,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-089,1,"[904.582, 643.745, 915.055, 651.273]","[904.582, 643.745, 909.491, 651.273]",2,cylindricity,0.397908,parallelism,0.381138,0.01677,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-090,1,"[70.866, 656.504, 118.621, 666.89]","[70.866, 656.504, 85.039, 666.89]",3,total_runout,0.290162,flatness,0.288032,0.00213,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-091,1,"[70.866, 656.504, 94.271, 693.582]","[70.866, 656.504, 85.039, 693.582]",2,symmetry,0.455022,position,0.383405,0.071617,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-092,1,"[94.271, 656.504, 118.513, 693.582]","[94.271, 656.504, 106.33, 693.582]",2,position,0.384035,circular_runout,0.360425,0.02361,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-093,1,"[70.866, 666.89, 118.621, 692.947]","[70.866, 666.89, 85.039, 692.947]",3,symmetry,0.357142,perpendicularity,0.324709,0.032433,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-094,1,"[690.218, 674.509, 715.745, 681.055]","[690.218, 676.145, 693.164, 681.055]",5,circularity,0.220613,perpendicularity,0.219783,0.00083,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-095,1,"[695.782, 674.509, 730.8, 681.382]","[695.782, 674.509, 703.309, 681.055]",6,parallelism,0.338146,total_runout,0.308296,0.02985,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-096,1,"[717.382, 674.509, 733.745, 681.382]","[717.382, 674.509, 720.655, 681.055]",4,perpendicularity,0.373708,circular_runout,0.359710,0.013998,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-097,1,"[740.291, 674.509, 762.218, 681.382]","[740.291, 674.836, 743.891, 681.055]",5,cylindricity,0.407020,parallelism,0.360700,0.04632,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-098,1,"[771.709, 674.509, 785.127, 681.382]","[771.709, 674.836, 774.655, 680.727]",3,circular_runout,0.456343,position,0.426474,0.029869,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-099,1,"[790.036, 674.509, 808.036, 681.382]","[790.036, 674.509, 797.236, 681.055]",4,parallelism,0.407400,total_runout,0.348181,0.059219,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-100,1,"[896.4, 674.509, 986.073, 693.491]","[896.4, 679.091, 908.182, 693.491]",6,cylindricity,0.301788,symmetry,0.272084,0.029703,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-101,1,"[1043.673, 712.145, 1118.945, 727.855]","[1043.673, 712.145, 1082.291, 727.855]",3,straightness,0.539352,position,0.369341,0.170011,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-102,1,"[893.127, 731.455, 900.0, 736.691]","[893.127, 731.782, 896.073, 736.691]",2,circular_runout,0.363352,position,0.330453,0.032899,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-103,1,"[865.964, 758.618, 888.218, 766.8]","[865.964, 758.618, 870.545, 766.8]",4,circular_runout,0.424680,perpendicularity,0.247666,0.177014,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-104,1,"[894.436, 758.618, 908.836, 766.8]","[894.436, 758.618, 899.018, 766.473]",3,parallelism,0.386605,cylindricity,0.385703,0.000902,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-105,1,"[911.455, 758.618, 933.709, 766.8]","[911.455, 758.618, 914.727, 766.8]",4,perpendicularity,0.421761,position,0.334551,0.087211,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-106,1,"[945.491, 758.618, 972.655, 766.8]","[945.491, 758.618, 949.091, 766.8]",6,circular_runout,0.614641,position,0.440202,0.174438,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-107,1,"[978.545, 758.618, 990.0, 766.8]","[978.545, 758.618, 984.109, 766.8]",3,parallelism,0.514309,cylindricity,0.498856,0.015453,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-108,1,"[1007.345, 758.618, 1024.036, 766.8]","[1007.345, 758.618, 1012.909, 766.8]",3,cylindricity,0.368233,parallelism,0.338502,0.029731,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-109,1,"[85.039, 760.341, 118.513, 771.443]","[85.039, 760.341, 94.271, 771.443]",2,perpendicularity,0.497344,position,0.280058,0.217286,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-110,1,"[705.927, 767.782, 727.2, 774.327]","[705.927, 769.418, 708.873, 774.327]",5,circular_runout,0.289173,perpendicularity,0.283606,0.005567,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-111,1,"[741.927, 767.782, 750.109, 774.655]","[741.927, 767.782, 744.873, 774.655]",2,perpendicularity,0.444763,circular_runout,0.384563,0.0602,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-112,1,"[678.109, 768.436, 688.909, 773.673]","[678.109, 768.436, 681.055, 773.345]",2,perpendicularity,0.393045,total_runout,0.234647,0.158398,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-113,1,"[1094.4, 771.382, 1102.582, 779.564]","[1094.4, 771.709, 1097.345, 777.6]",2,circular_runout,0.352815,parallelism,0.336718,0.016097,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-114,1,"[85.039, 771.443, 118.621, 787.745]","[85.039, 771.443, 94.229, 787.745]",2,perpendicularity,0.311257,angularity,0.301736,0.009521,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-115,1,"[705.927, 784.8, 727.2, 791.345]","[705.927, 786.436, 708.873, 791.345]",5,perpendicularity,0.286944,circular_runout,0.213213,0.073731,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-116,1,"[710.509, 784.8, 736.036, 791.673]","[710.509, 786.436, 713.455, 791.345]",6,perpendicularity,0.278793,circular_runout,0.186347,0.092446,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-117,1,"[747.818, 784.8, 768.764, 791.673]","[747.818, 784.8, 755.345, 791.345]",4,parallelism,0.387685,total_runout,0.375369,0.012316,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-118,1,"[71.673, 785.127, 119.127, 812.945]","[71.673, 785.127, 84.764, 812.945]",3,concentricity_coaxiality,0.409131,symmetry,0.372710,0.03642,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-119,1,"[839.777, 796.673, 901.309, 813.544]","[839.777, 796.673, 865.762, 813.544]",4,straightness,0.465758,position,0.405918,0.05984,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-120,1,"[886.35, 796.673, 910.338, 805.774]","[886.35, 796.673, 900.996, 805.774]",2,profile,0.327425,position,0.291006,0.036419,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-121,1,"[901.309, 796.673, 937.984, 805.774]","[901.309, 796.673, 910.167, 805.774]",6,profile,0.293746,cylindricity,0.274227,0.019519,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-122,1,"[901.309, 796.673, 930.524, 813.544]","[901.309, 796.673, 916.278, 813.544]",4,cylindricity,0.260737,total_runout,0.243667,0.01707,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-123,1,"[913.535, 796.673, 945.896, 805.774]","[913.535, 796.673, 918.094, 805.774]",6,circular_runout,0.389605,perpendicularity,0.354097,0.035507,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-124,1,"[916.278, 796.673, 937.984, 813.544]","[916.278, 796.673, 923.037, 813.544]",4,perpendicularity,0.325712,position,0.324430,0.001282,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-125,1,"[923.037, 796.673, 976.388, 805.774]","[923.037, 796.673, 926.984, 805.774]",6,perpendicularity,0.399786,position,0.351671,0.048115,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-126,1,"[930.524, 796.673, 990.447, 813.544]","[930.524, 796.673, 937.984, 813.544]",6,perpendicularity,0.378682,position,0.321531,0.05715,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-127,1,"[970.163, 796.673, 995.277, 805.774]","[970.163, 796.673, 975.473, 805.774]",4,perpendicularity,0.425229,cylindricity,0.357597,0.067632,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-128,1,"[976.388, 796.673, 1008.918, 813.544]","[976.388, 796.673, 983.509, 813.544]",6,cylindricity,0.297979,circular_runout,0.285050,0.01293,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-129,1,"[990.447, 796.673, 1015.274, 805.774]","[990.447, 796.673, 995.277, 805.774]",5,perpendicularity,0.454104,position,0.346485,0.107619,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-130,1,"[1008.918, 796.673, 1162.205, 813.544]","[1008.918, 796.673, 1015.274, 813.544]",3,circular_runout,0.395110,position,0.374664,0.020445,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-131,1,"[666.655, 796.909, 838.473, 812.945]","[666.655, 796.909, 753.382, 812.945]",2,straightness,0.536099,position,0.397587,0.138512,ranking_only_no_global_threshold,,,,,,
