candidate_id,page,frame_bbox,symbol_bbox,num_cells,top1_class,top1_score,top2_class,top2_score,margin,decision_policy,catalog_complete,referenced_datums,unresolved_fields,human_is_real_gdt,human_true_characteristic,human_notes
GDT-V2-P01-145,1,"[1385.018, 893.782, 1400.073, 901.636]","[1385.018, 893.782, 1389.273, 901.636]",3,parallelism,0.529506,total_runout,0.422007,0.107499,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-146,1,"[1590.545, 893.782, 1604.618, 901.636]","[1590.545, 893.782, 1593.491, 900.327]",3,position,0.480490,circular_runout,0.422561,0.057929,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-147,1,"[1611.491, 893.782, 1621.636, 901.636]","[1611.491, 893.782, 1615.745, 901.636]",2,circular_runout,0.543344,position,0.399693,0.143651,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-148,1,"[1474.036, 905.564, 1654.691, 921.927]","[1474.036, 905.564, 1536.545, 921.927]",2,position,0.376705,profile,0.355157,0.021548,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-149,1,"[1369.309, 909.818, 1377.818, 918.0]","[1369.309, 910.145, 1372.255, 916.691]",2,position,0.483680,circular_runout,0.424365,0.059315,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-150,1,"[1386.327, 909.818, 1394.836, 918.0]","[1386.327, 910.145, 1389.273, 916.364]",2,perpendicularity,0.383557,circular_runout,0.348690,0.034867,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-151,1,"[235.928, 914.258, 270.389, 922.049]","[235.928, 914.258, 240.033, 922.049]",6,circular_runout,0.347418,cylindricity,0.311297,0.036121,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-152,1,"[250.368, 914.258, 273.532, 922.049]","[250.368, 914.258, 255.535, 922.049]",5,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-153,1,"[255.535, 914.258, 284.749, 922.049]","[255.535, 914.258, 260.018, 922.049]",6,perpendicularity,0.429321,circular_runout,0.386066,0.043255,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-154,1,"[266.67, 914.258, 288.413, 922.049]","[266.67, 914.258, 270.389, 922.049]",5,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-155,1,"[1363.745, 925.855, 1377.818, 934.036]","[1363.745, 926.182, 1366.691, 932.727]",3,position,0.489210,circular_runout,0.435682,0.053528,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-156,1,"[1390.255, 925.855, 1400.727, 934.036]","[1390.255, 925.855, 1394.836, 934.036]",2,circular_runout,0.531942,position,0.393466,0.138476,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-157,1,"[1590.545, 926.182, 1603.309, 934.036]","[1590.545, 926.182, 1593.491, 932.727]",3,position,0.482667,circular_runout,0.432429,0.050238,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-158,1,"[1611.491, 926.182, 1621.964, 934.036]","[1611.491, 926.182, 1615.745, 934.036]",2,circular_runout,0.539737,position,0.409680,0.130058,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-159,1,"[1474.036, 937.964, 1654.691, 954.327]","[1474.036, 937.964, 1536.545, 954.327]",2,position,0.337733,profile,0.319432,0.018301,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-160,1,"[1362.109, 942.218, 1377.818, 950.073]","[1362.109, 942.218, 1366.691, 949.745]",3,position,0.344249,circular_runout,0.335638,0.008611,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-161,1,"[1385.018, 942.218, 1395.164, 950.073]","[1385.018, 942.218, 1389.273, 950.073]",2,parallelism,0.529134,total_runout,0.422197,0.106937,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-162,1,"[1474.036, 954.0, 1654.691, 970.364]","[1474.036, 954.0, 1536.545, 970.364]",2,profile,0.313734,position,0.284317,0.029416,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-163,1,"[1369.309, 958.255, 1377.818, 966.436]","[1369.309, 958.582, 1372.255, 965.127]",2,position,0.483913,circular_runout,0.422414,0.0615,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-164,1,"[1386.327, 958.255, 1400.727, 966.109]","[1386.327, 958.582, 1389.273, 964.8]",3,perpendicularity,0.383401,circular_runout,0.348942,0.034459,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-165,1,"[1440.655, 958.255, 1451.782, 966.436]","[1440.655, 958.255, 1446.218, 966.436]",2,parallelism,0.511375,cylindricity,0.468502,0.042873,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-166,1,"[71.018, 963.818, 212.4, 1005.055]","[71.018, 963.818, 84.764, 1005.055]",5,position,0.362031,symmetry,0.353753,0.008279,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-167,1,"[1474.036, 970.364, 1654.691, 986.4]","[1474.036, 970.364, 1536.545, 986.4]",2,position,0.378763,profile,0.354369,0.024394,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-168,1,"[1367.673, 974.618, 1377.491, 982.473]","[1367.673, 974.618, 1372.582, 981.818]",2,circular_runout,0.339370,position,0.312741,0.026629,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-169,1,"[1332.327, 986.4, 1654.691, 1008.655]","[1332.327, 986.4, 1417.418, 1008.655]",4,position,0.418408,profile,0.358988,0.05942,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-170,1,"[71.018, 1005.055, 212.4, 1019.455]","[71.018, 1005.382, 84.764, 1019.127]",5,perpendicularity,0.369769,flatness,0.368440,0.001329,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-171,1,"[1021.745, 1010.291, 1039.091, 1034.836]","[1021.745, 1011.6, 1034.182, 1034.836]",2,circularity,0.268759,perpendicularity,0.254162,0.014597,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-172,1,"[1605.6, 1014.545, 1617.709, 1021.091]","[1605.6, 1014.545, 1613.127, 1021.091]",2,straightness,0.518898,perpendicularity,0.490865,0.028032,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-173,1,"[71.018, 1019.455, 212.4, 1033.527]","[71.018, 1019.455, 84.764, 1033.527]",5,circularity,0.415658,concentricity_coaxiality,0.387510,0.028147,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-174,1,"[1245.6, 1023.055, 1267.2, 1029.927]","[1245.6, 1023.055, 1249.2, 1029.927]",4,parallelism,0.385672,circular_runout,0.377233,0.008439,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-175,1,"[1389.6, 1023.055, 1479.273, 1042.364]","[1389.6, 1027.964, 1401.709, 1042.364]",6,cylindricity,0.296543,symmetry,0.281103,0.01544,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-176,1,"[1227.6, 1023.382, 1239.709, 1029.927]","[1227.6, 1023.709, 1230.545, 1029.273]",3,position,0.423572,perpendicularity,0.298607,0.124965,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-177,1,"[1038.764, 1032.545, 1049.564, 1041.055]","[1038.764, 1032.545, 1044.655, 1041.055]",2,perpendicularity,0.213633,profile,0.186229,0.027404,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-178,1,"[1033.855, 1058.727, 1088.836, 1090.8]","[1033.855, 1058.727, 1063.964, 1079.345]",2,straightness,0.428129,symmetry,0.392051,0.036078,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-179,1,"[1536.873, 1060.691, 1654.691, 1076.727]","[1536.873, 1060.691, 1575.491, 1076.727]",3,straightness,0.538597,position,0.370900,0.167698,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-180,1,"[902.291, 1077.709, 912.436, 1095.709]","[902.291, 1078.691, 908.509, 1094.4]",2,position,0.281851,flatness,0.264927,0.016924,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-181,1,"[1386.327, 1080.327, 1393.2, 1085.236]","[1386.327, 1080.327, 1389.273, 1085.236]",2,circular_runout,0.380839,position,0.323229,0.05761,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-182,1,"[1548.327, 1080.327, 1555.2, 1085.564]","[1548.327, 1080.327, 1551.273, 1085.236]",2,position,0.360664,cylindricity,0.343932,0.016732,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-183,1,"[1566.327, 1091.127, 1577.782, 1097.345]","[1566.327, 1091.782, 1569.273, 1097.018]",3,position,0.320274,circular_runout,0.286614,0.03366,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-184,1,"[1057.091, 1097.018, 1066.582, 1104.873]","[1057.091, 1097.018, 1067.564, 1104.873]",2,circularity,0.429980,flatness,0.400899,0.029081,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-185,1,"[1416.109, 1107.164, 1441.636, 1115.345]","[1416.109, 1107.491, 1420.364, 1115.345]",5,position,0.385889,parallelism,0.338661,0.047228,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-186,1,"[1212.873, 1116.655, 1230.545, 1123.2]","[1212.873, 1116.655, 1215.818, 1123.2]",4,circular_runout,0.616073,position,0.478004,0.138068,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-187,1,"[1240.036, 1116.655, 1248.545, 1123.2]","[1240.036, 1116.655, 1243.309, 1123.2]",2,perpendicularity,0.378188,circular_runout,0.359823,0.018365,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-188,1,"[85.091, 1119.6, 212.4, 1134.0]","[85.091, 1119.6, 127.636, 1134.0]",4,position,0.354472,profile,0.299117,0.055355,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-189,1,"[1590.545, 1119.927, 1603.309, 1128.109]","[1590.545, 1119.927, 1593.491, 1126.8]",3,position,0.444102,circular_runout,0.413528,0.030574,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-190,1,"[1611.491, 1120.255, 1621.636, 1128.109]","[1611.491, 1120.255, 1615.745, 1128.109]",2,circular_runout,0.542386,position,0.411970,0.130416,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-191,1,"[983.455, 1123.2, 1002.764, 1150.364]","[983.455, 1123.2, 987.055, 1150.036]",3,angularity,-0.600000,circular_runout,-0.600000,0.0,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-192,1,"[1194.545, 1133.345, 1202.4, 1140.218]","[1194.545, 1133.673, 1198.473, 1139.236]",2,parallelism,0.328167,cylindricity,0.315582,0.012585,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-193,1,"[1207.964, 1133.345, 1216.8, 1140.218]","[1207.964, 1133.345, 1212.545, 1140.218]",2,cylindricity,0.366753,parallelism,0.309199,0.057554,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-194,1,"[1221.055, 1133.345, 1253.782, 1140.218]","[1221.055, 1133.345, 1225.636, 1140.218]",6,circular_runout,0.340828,cylindricity,0.326115,0.014713,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-195,1,"[71.018, 1133.673, 127.636, 1161.491]","[71.018, 1134.0, 84.764, 1161.491]",2,concentricity_coaxiality,0.411725,symmetry,0.390217,0.021508,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-196,1,"[85.091, 1133.673, 195.709, 1161.491]","[85.091, 1133.673, 127.636, 1161.491]",3,position,0.403636,perpendicularity,0.341149,0.062487,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-197,1,"[170.182, 1133.673, 212.4, 1161.491]","[170.182, 1133.673, 195.709, 1161.491]",2,position,0.425103,perpendicularity,0.345747,0.079356,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-198,1,"[1159.855, 1145.782, 1331.673, 1161.491]","[1159.855, 1145.782, 1246.582, 1161.491]",2,straightness,0.475398,position,0.334597,0.140802,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-199,1,"[70.318, 1150.608, 167.355, 1162.204]","[70.318, 1150.608, 85.039, 1162.204]",6,flatness,0.402546,circularity,0.263866,0.138681,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-200,1,"[107.69, 1150.608, 204.166, 1162.204]","[107.69, 1150.608, 127.559, 1162.204]",6,straightness,0.651025,symmetry,0.552308,0.098716,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-201,1,"[146.645, 1150.608, 213.461, 1162.204]","[146.645, 1150.608, 167.355, 1162.204]",5,straightness,0.237481,symmetry,0.181942,0.055539,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-202,1,"[1332.319, 1150.608, 1379.239, 1162.204]","[1332.319, 1150.608, 1338.719, 1162.204]",2,position,0.365472,perpendicularity,0.336836,0.028636,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-203,1,"[1338.719, 1150.608, 1476.183, 1162.204]","[1338.719, 1150.608, 1379.239, 1162.204]",6,straightness,0.627299,position,0.461812,0.165487,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-204,1,"[1409.904, 1150.608, 1491.682, 1162.204]","[1409.904, 1150.608, 1425.899, 1162.204]",5,flatness,0.304035,cylindricity,0.290168,0.013867,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-205,1,"[1425.899, 1150.608, 1532.29, 1162.204]","[1425.899, 1150.608, 1448.62, 1162.204]",6,position,0.300601,total_runout,0.259747,0.040854,ranking_only_no_global_threshold,,,,,,
GDT-V2-P01-206,1,"[1466.24, 1150.608, 1655.433, 1162.204]","[1466.24, 1150.608, 1476.183, 1162.204]",6,cylindricity,0.318691,parallelism,0.279447,0.039244,ranking_only_no_global_threshold,,,,,,
